week_start,region_x,sub_region_x,country_name_x,city_name,completed_trips,completed_cash_trips,surged_trips,requests,sessions,driver_cancellations,rider_cancellations,unfulfilled_trips
2019/02/25,EMEA - NEE,CEE,Romania,Cluj,2396,0,10,2569,4244,20,153,0
2018/12/10,EMEA - NEE,CEE,Romania,Cluj,2723,0,841,3103,5408,42,337,1
2019/04/01,EMEA - NEE,CEE,Romania,Cluj,2271,122,79,2740,4436,30,437,1
2018/11/12,EMEA - NEE,CEE,Romania,Cluj,2101,0,138,2368,3799,20,247,0
2018/11/19,EMEA - NEE,CEE,Romania,Cluj,2187,0,149,2500,4058,27,284,1
2018/11/05,EMEA - NEE,CEE,Romania,Cluj,1904,0,110,2113,3282,20,189,1
2019/01/07,EMEA - NEE,CEE,Romania,Cluj,2060,0,121,2228,3646,20,147,1
2019/03/04,EMEA - NEE,CEE,Romania,Cluj,2471,0,21,2732,4428,19,242,0
2019/01/21,EMEA - NEE,CEE,Romania,Cluj,2035,0,21,2188,3633,16,137,0
2018/11/26,EMEA - NEE,CEE,Romania,Cluj,1837,0,102,2093,21,23,233,0
2019/03/18,EMEA - NEE,CEE,Romania,Cluj,2536,45,48,2937,4670,26,370,5
2019/03/11,EMEA - NEE,CEE,Romania,Cluj,2337,0,17,2556,4117,21,198,0
2019/01/14,EMEA - NEE,CEE,Romania,Cluj,2197,0,84,2415,3961,18,200,0
2019/03/04,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,307,0,0,0
2019/01/07,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,269,0,0,0
2018/11/26,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,0,0,0,0
2019/04/22,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,0,0,0,0
2019/04/15,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,177,0,0,0
2018/12/24,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,322,0,0,0
2019/03/18,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,306,0,0,0
2019/01/21,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,279,0,0,0
2019/01/14,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,260,0,0,0
2019/02/18,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,284,0,0,0
2019/03/25,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,302,0,0,0
2019/01/28,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,285,0,0,0
2018/12/03,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,254,0,0,0
2019/03/11,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,311,0,0,0
2018/12/31,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,324,0,0,0
2019/02/25,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,290,0,0,0
2019/02/04,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,278,0,0,0
2019/04/01,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,339,0,0,0
2019/02/11,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,282,0,0,0
2019/04/08,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,357,0,0,0
2018/12/17,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,300,0,0,0
2018/12/10,EMEA - WSE,Southwest Europe,Portugal,Coimbra,0,0,0,0,279,0,0,0
2019/04/08,EMEA - WSE,Germany,Germany,Cologne,547,0,0,1491,10090,24,453,467
2019/04/15,EMEA - WSE,Germany,Germany,Cologne,766,0,0,1478,3094,29,394,289
2019/04/22,EMEA - WSE,Germany,Germany,Cologne,788,0,0,1752,0,29,457,477
2018/12/10,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1517,0,0,0
2018/11/19,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1557,0,0,0
2018/11/26,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,3,0,0,0
2019/04/01,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1840,0,0,0
2019/02/04,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1454,0,0,0
2019/03/18,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1567,0,0,0
2019/01/21,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1365,0,0,0
2019/02/11,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1339,0,0,0
2019/04/08,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1696,0,0,0
2018/12/17,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1305,0,0,0
2019/04/15,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,850,0,0,0
2018/12/24,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1656,0,0,0
2019/02/18,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1386,0,0,0
2019/03/25,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1547,0,0,0
2018/12/03,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1313,0,0,0
2019/01/28,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1597,0,0,0
2018/11/05,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1532,0,0,0
2018/11/12,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1498,0,0,0
2019/04/22,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,0,0,0,0
2019/02/25,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1490,0,0,0
2018/12/31,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1440,0,0,0
2019/03/11,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1661,0,0,0
2019/01/14,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1301,0,0,0
2019/01/07,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1218,0,0,0
2019/03/04,EMEA - NEE,Nordics,Denmark,Copenhagen,0,0,0,0,1699,0,0,0
2018/11/12,EMEA - WSE,Southwest Europe,Spain,Cordoba,263,50,34,294,1394,4,27,0
2019/01/14,EMEA - WSE,Southwest Europe,Spain,Cordoba,291,74,26,318,1336,4,23,0
2019/03/25,EMEA - WSE,Southwest Europe,Spain,Cordoba,387,113,51,439,1541,8,45,0
2019/03/11,EMEA - WSE,Southwest Europe,Spain,Cordoba,370,107,23,410,1520,5,35,0
2019/01/28,EMEA - WSE,Southwest Europe,Spain,Cordoba,439,121,73,487,2044,7,41,0
2019/01/21,EMEA - WSE,Southwest Europe,Spain,Cordoba,326,88,25,351,1832,6,19,0
2018/12/10,EMEA - WSE,Southwest Europe,Spain,Cordoba,307,73,73,365,1698,6,41,12
2019/04/01,EMEA - WSE,Southwest Europe,Spain,Cordoba,453,153,102,520,1909,8,60,0
2018/12/03,EMEA - WSE,Southwest Europe,Spain,Cordoba,312,67,68,355,1291,6,37,0
2019/02/04,EMEA - WSE,Southwest Europe,Spain,Cordoba,448,152,71,544,1996,6,60,30
2019/02/11,EMEA - WSE,Southwest Europe,Spain,Cordoba,445,137,35,485,1831,5,35,0
2019/04/08,EMEA - WSE,Southwest Europe,Spain,Cordoba,468,147,58,553,1893,6,67,12
2019/03/18,EMEA - WSE,Southwest Europe,Spain,Cordoba,382,114,47,427,1611,7,38,0
2018/11/26,EMEA - WSE,Southwest Europe,Spain,Cordoba,259,53,38,290,5,4,27,0
2018/12/17,EMEA - WSE,Southwest Europe,Spain,Cordoba,364,92,128,478,2070,6,78,31
2018/11/19,EMEA - WSE,Southwest Europe,Spain,Cordoba,284,60,64,322,1573,6,32,0
2019/04/15,EMEA - WSE,Southwest Europe,Spain,Cordoba,427,133,36,489,1092,11,50,0
2019/02/18,EMEA - WSE,Southwest Europe,Spain,Cordoba,359,107,28,407,1501,7,40,0
2018/12/24,EMEA - WSE,Southwest Europe,Spain,Cordoba,394,102,148,571,2590,8,103,67
2019/01/07,EMEA - WSE,Southwest Europe,Spain,Cordoba,251,63,27,283,1189,5,27,0
2019/03/04,EMEA - WSE,Southwest Europe,Spain,Cordoba,403,121,37,461,1762,5,47,6
2018/12/31,EMEA - WSE,Southwest Europe,Spain,Cordoba,327,135,82,557,2077,11,101,119
2019/02/25,EMEA - WSE,Southwest Europe,Spain,Cordoba,392,139,17,436,1778,7,37,0
2019/04/22,EMEA - WSE,Southwest Europe,Spain,Cordoba,490,146,101,562,0,11,61,0
2018/11/05,EMEA - WSE,Southwest Europe,Spain,"Cordoba, ES",299,48,33,338,1575,8,31,0
2019/04/22,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,0,0,0,0
2019/04/15,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,192,0,0,0
2019/02/18,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,290,0,0,0
2018/12/24,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,383,0,0,0
2019/04/01,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,331,0,0,0
2018/12/10,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,287,0,0,0
2019/02/04,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,296,0,0,0
2018/11/19,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,314,0,0,0
2019/02/25,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,316,0,0,0
2018/12/31,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,306,0,0,0
2019/03/04,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,350,0,0,0
2019/01/07,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,268,0,0,0
2019/04/08,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,338,0,0,0
2019/02/11,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,308,0,0,0
2018/12/17,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,326,0,0,0
2018/11/05,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,309,0,0,0
2019/01/14,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,288,0,0,0
2018/11/12,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,284,0,0,0
2019/03/11,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,373,0,0,0
2018/12/03,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,241,0,0,0
2019/03/25,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,311,0,0,0
2019/01/28,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,287,0,0,0
2018/11/26,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,0,0,0,0
2019/03/18,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,363,0,0,0
2019/01/21,EMEA - NEE,UKI,Ireland,Cork,0,0,0,0,296,0,0,0
2019/02/18,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3485,2614,5,3769,7324,68,213,3
2019/01/07,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3417,2726,3,3675,7224,63,192,2
2019/03/04,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3753,2852,15,4027,8302,65,207,2
2019/04/15,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,5971,3468,28,6574,6565,145,449,8
2019/03/18,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3657,2666,1,3939,8196,69,211,2
2019/02/25,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3622,2730,32,3904,8012,66,212,4
2018/12/24,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,4212,3354,207,4680,10149,132,329,7
2019/01/14,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3622,2865,10,3896,7535,66,206,2
2019/03/11,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3817,2883,3,4119,8120,83,218,2
2019/01/21,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3625,2832,5,3897,7675,67,203,2
2018/11/26,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3808,3031,10,4118,23,72,237,1
2018/12/31,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,4134,3476,390,4589,8885,147,304,5
2019/04/22,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,6446,4140,36,7524,0,175,729,175
2018/11/05,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,4037,3218,17,4404,8162,83,281,3
2018/11/12,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3931,3101,12,4279,8221,99,247,2
2019/01/28,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3456,2689,3,3755,7413,71,225,3
2018/11/19,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,4188,3350,28,4565,9181,91,283,3
2018/12/03,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3916,3181,46,4270,7249,87,265,3
2019/03/25,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3655,2584,8,3916,7911,60,199,3
2019/02/11,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3688,2836,4,3992,7680,64,237,3
2019/04/08,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,6016,3757,26,6747,13145,131,525,75
2018/12/17,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,5115,4107,118,5583,10023,129,336,4
2019/02/04,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,3374,2598,2,3644,7164,59,208,3
2018/12/10,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,4338,3442,35,4722,9175,90,292,2
2019/04/01,EMEA - WSE,Southwest Europe,Croatia,Croatian Coast,4817,3315,24,5350,11179,106,377,51
2019/02/18,EMEA - MEA,Egypt,Egypt,Damietta,373,511,0,533,1216,10,150,0
2019/04/01,EMEA - MEA,Egypt,Egypt,Damietta,815,1189,0,1233,1913,24,394,1
2019/02/25,EMEA - MEA,Egypt,Egypt,Damietta,522,750,0,776,1458,14,240,0
2019/03/04,EMEA - MEA,Egypt,Egypt,Damietta,578,872,0,902,1633,17,307,0
2019/04/08,EMEA - MEA,Egypt,Egypt,Damietta,842,1201,0,1240,1895,19,379,1
2019/03/11,EMEA - MEA,Egypt,Egypt,Damietta,699,1014,0,1050,1745,19,332,1
2019/03/25,EMEA - MEA,Egypt,Egypt,Damietta,753,1099,2,1135,1887,17,365,0
2019/03/18,EMEA - MEA,Egypt,Egypt,Damietta,763,1108,1,1153,1876,18,371,1
2019/04/15,EMEA - MEA,MENA,Egypt,Damietta,846,1181,1,1216,985,22,348,1
2019/04/22,EMEA - MEA,MENA,Egypt,Damietta,894,1270,0,1316,0,20,401,0
2018/12/31,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,13537,17376,3040,18084,28669,849,3522,175
2019/02/25,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,16065,20094,2965,21237,31346,1006,4020,147
2019/04/22,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,17692,21248,1654,22269,0,977,3482,119
2019/02/11,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15919,19329,2111,20419,29616,821,3593,85
2018/11/05,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14374,17873,1460,18790,26010,746,3616,54
2018/12/17,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14858,19103,4857,19979,31741,931,4026,165
2019/03/11,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15840,19216,1887,20399,30322,911,3514,135
2019/01/14,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14422,17049,854,17953,26772,632,2821,78
2019/04/08,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,17409,20273,1046,21486,31325,844,3129,104
2019/03/04,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15276,19642,3981,20861,30971,1069,4326,189
2019/01/21,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14902,17767,952,18715,27570,707,3047,60
2019/03/18,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,17200,20516,1344,21730,31832,924,3492,114
2018/12/24,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,12959,16712,2807,17395,28614,833,3454,150
2018/11/26,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14875,19635,4638,20661,140,1039,4609,138
2019/04/15,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,17328,20400,1309,21526,17486,900,3196,102
2019/02/18,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15937,18915,2710,20051,29891,791,3241,83
2019/01/07,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,13836,16704,1296,17518,26490,655,2926,101
2019/03/25,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,17479,21609,2715,22855,32873,1109,4102,165
2019/01/28,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15602,18842,1870,19882,28604,793,3422,65
2018/11/12,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14700,18206,1709,19171,28691,802,3611,58
2019/02/04,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15421,18489,1422,19490,27581,755,3248,66
2018/12/03,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15045,19103,3520,20075,25455,900,4010,121
2019/04/01,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,17155,20510,1499,21718,32388,915,3528,120
2018/12/10,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,15167,19184,4797,20274,32542,966,3995,146
2018/11/19,EMEA - MEA,SSA,Tanzania,Dar Es Salaam,14231,17757,2032,18667,28658,813,3561,62
2019/02/25,EMEA - MEA,Egypt,Egypt,Delta,637,866,6,931,3819,18,276,1
2019/04/08,EMEA - MEA,Egypt,Egypt,Delta,768,1073,36,1139,4030,28,343,1
2019/03/11,EMEA - MEA,Egypt,Egypt,Delta,944,1539,163,1619,4680,35,640,1
2019/03/04,EMEA - MEA,Egypt,Egypt,Delta,720,1004,27,1076,4205,21,334,1
2019/03/18,EMEA - MEA,Egypt,Egypt,Delta,812,1124,61,1209,4337,25,371,1
2019/02/18,EMEA - MEA,Egypt,Egypt,Delta,460,605,0,646,3091,13,173,0
2019/03/25,EMEA - MEA,Egypt,Egypt,Delta,732,1014,41,1080,4205,25,321,2
2019/04/01,EMEA - MEA,Egypt,Egypt,Delta,749,1094,55,1153,4273,30,372,3
2019/04/22,EMEA - MEA,MENA,Egypt,Delta,788,1134,47,1206,0,29,387,2
2019/04/15,EMEA - MEA,MENA,Egypt,Delta,816,1137,41,1204,2046,26,360,2
2019/02/18,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,600,0,0,0
2018/12/24,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,893,0,0,0
2019/04/01,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,716,0,0,0
2019/04/15,EMEA - WSE,France & Switzerland & Austria,France,Dijon,1,0,0,1,332,0,0,0
2019/02/04,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,1,635,0,1,0
2018/12/10,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,612,0,0,0
2019/02/25,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,652,0,0,0
2018/12/31,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,734,0,0,0
2019/04/22,EMEA - WSE,France & Switzerland & Austria,France,Dijon,1,0,0,1,0,0,0,0
2019/03/04,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,712,0,0,0
2019/01/07,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,559,0,0,0
2019/04/08,EMEA - WSE,France & Switzerland & Austria,France,Dijon,1,0,0,1,715,0,1,0
2018/12/17,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,667,0,0,0
2019/02/11,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,671,0,0,0
2018/11/19,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,653,0,0,0
2019/03/11,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,1,690,0,0,0
2018/11/05,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,674,0,0,0
2018/11/12,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,711,0,0,0
2019/01/14,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,618,0,0,0
2019/03/25,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,642,0,0,0
2018/12/03,EMEA - WSE,France & Switzerland & Austria,France,Dijon,2,0,0,3,529,0,1,0
2019/01/28,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,657,0,0,0
2019/03/18,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,705,0,0,0
2018/11/26,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,1,0,0,0
2019/01/21,EMEA - WSE,France & Switzerland & Austria,France,Dijon,0,0,0,0,658,0,0,0
2019/01/07,EMEA - NEE,CEE,Ukraine,Dnipro,4047,2762,917,5638,9651,95,984,513
2019/03/04,EMEA - NEE,CEE,Ukraine,Dnipro,5801,3530,745,6869,11335,118,778,172
2018/11/05,EMEA - NEE,CEE,Ukraine,Dnipro,4422,2518,847,5098,8675,92,537,47
2018/11/26,EMEA - NEE,CEE,Ukraine,Dnipro,4329,2436,988,5085,50,106,603,47
2018/11/12,EMEA - NEE,CEE,Ukraine,Dnipro,4225,2382,1148,5017,9394,115,623,54
2018/12/24,EMEA - NEE,CEE,Ukraine,Dnipro,4603,3341,2031,6849,12690,131,1394,722
2019/04/15,EMEA - NEE,CEE,Ukraine,Dnipro,6740,3928,629,8030,6395,125,926,239
2019/02/18,EMEA - NEE,CEE,Ukraine,Dnipro,5591,3140,247,6448,10090,106,634,117
2019/03/18,EMEA - NEE,CEE,Ukraine,Dnipro,5900,3285,242,6478,10826,97,471,11
2019/01/21,EMEA - NEE,CEE,Ukraine,Dnipro,4730,2945,907,6072,10370,109,927,305
2018/12/31,EMEA - NEE,CEE,Ukraine,Dnipro,3772,2905,1170,5630,10815,100,1048,711
2019/03/11,EMEA - NEE,CEE,Ukraine,Dnipro,5992,3241,209,6520,10626,102,415,11
2018/12/03,EMEA - NEE,CEE,Ukraine,Dnipro,4549,2843,620,5988,7759,90,922,427
2019/03/25,EMEA - NEE,CEE,Ukraine,Dnipro,6086,3353,425,6703,11196,102,498,17
2019/01/28,EMEA - NEE,CEE,Ukraine,Dnipro,4564,2497,736,5263,9437,92,579,29
2019/01/14,EMEA - NEE,CEE,Ukraine,Dnipro,4422,2430,805,5092,9444,103,541,26
2019/04/22,EMEA - NEE,CEE,Ukraine,Dnipro,6021,3797,713,7555,0,107,1031,397
2019/02/25,EMEA - NEE,CEE,Ukraine,Dnipro,5708,3071,216,6239,10462,108,412,11
2019/02/04,EMEA - NEE,CEE,Ukraine,Dnipro,4967,2661,441,5615,9424,101,531,17
2018/12/10,EMEA - NEE,CEE,Ukraine,Dnipro,4773,2969,921,6322,10156,105,968,476
2018/12/17,EMEA - NEE,CEE,Ukraine,Dnipro,5209,3164,1202,6682,11027,132,1008,334
2019/04/01,EMEA - NEE,CEE,Ukraine,Dnipro,6009,3453,355,6935,10888,114,676,135
2018/11/19,EMEA - NEE,CEE,Ukraine,Dnipro,4418,2480,1132,5200,9988,108,625,49
2019/02/11,EMEA - NEE,CEE,Ukraine,Dnipro,5471,2927,405,6077,10320,106,482,18
2019/04/08,EMEA - NEE,CEE,Ukraine,Dnipro,6224,3369,331,6833,11041,109,486,14
2019/04/15,EMEA - MEA,MENA,Qatar,Doha,97107,78431,764,106694,85068,2777,6706,104
2019/04/22,EMEA - MEA,MENA,Qatar,Doha,97738,78687,1185,107337,0,2732,6764,102
2019/02/11,EMEA - MEA,Middle East,Qatar,Doha,84278,67135,340,91434,143346,1891,5208,57
2019/04/08,EMEA - MEA,Middle East,Qatar,Doha,96561,78682,713,105605,160337,2897,6136,10
2018/12/17,EMEA - MEA,Middle East,Qatar,Doha,74162,61891,2009,82808,134875,2240,6187,218
2018/11/19,EMEA - MEA,Middle East,Qatar,Doha,77833,61879,1508,85563,135518,2406,5310,15
2019/03/25,EMEA - MEA,Middle East,Qatar,Doha,99656,80736,2197,109671,160062,2903,7097,15
2019/01/28,EMEA - MEA,Middle East,Qatar,Doha,88435,71238,1295,96956,148308,2104,6331,87
2019/02/04,EMEA - MEA,Middle East,Qatar,Doha,87838,69906,397,95718,145526,1908,5772,201
2018/12/03,EMEA - MEA,Middle East,Qatar,Doha,87237,70061,1644,96135,121471,2547,6248,103
2019/02/25,EMEA - MEA,Middle East,Qatar,Doha,90792,72335,496,98778,153706,2030,5769,187
2018/12/31,EMEA - MEA,Middle East,Qatar,Doha,81000,66284,797,88243,138558,2078,5089,75
2018/12/10,EMEA - MEA,Middle East,Qatar,Doha,84875,67439,1159,93237,146299,2407,5856,99
2019/03/04,EMEA - MEA,Middle East,Qatar,Doha,96282,79282,1847,107376,164449,2718,8268,108
2019/01/07,EMEA - MEA,Middle East,Qatar,Doha,80289,63429,412,87279,133407,1785,5067,139
2019/04/01,EMEA - MEA,Middle East,Qatar,Doha,101047,84486,1419,112294,171042,3146,7952,150
2019/02/18,EMEA - MEA,Middle East,Qatar,Doha,82173,63080,225,88317,139943,1707,4431,5
2018/12/24,EMEA - MEA,Middle East,Qatar,Doha,73765,61129,204,80592,130250,1877,4728,222
2019/03/11,EMEA - MEA,Middle East,Qatar,Doha,95065,78517,2055,106644,159031,2897,8575,108
2019/01/14,EMEA - MEA,Middle East,Qatar,Doha,79639,61979,407,86258,132579,1688,4772,159
2018/11/26,EMEA - MEA,Middle East,Qatar,Doha,86552,69745,2390,95259,616,2718,5978,13
2019/03/18,EMEA - MEA,Middle East,Qatar,Doha,92424,74264,1117,101992,160943,2787,6708,73
2019/01/21,EMEA - MEA,Middle East,Qatar,Doha,77378,59752,274,83580,131781,1526,4530,146
2018/11/12,EMEA - MEA,Middle East,Qatar,Doha,80206,64368,2384,88752,136591,2561,5963,23
2018/11/05,EMEA - MEA,Middle East,Qatar,Doha,82373,67343,4873,92016,133245,2552,7045,47
2019/04/22,EMEA - MEA,MENA,United Arab Emirates,Dubai,43562,9389,3405,52862,0,1546,7722,32
2019/04/15,EMEA - MEA,MENA,United Arab Emirates,Dubai,43293,9559,3146,53895,45350,1426,8804,373
2018/11/26,EMEA - MEA,Middle East,United Arab Emirates,Dubai,41399,9140,3576,50282,609,1464,7393,27
2019/03/18,EMEA - MEA,Middle East,United Arab Emirates,Dubai,44151,8940,2969,52132,86227,1441,6525,16
2019/01/21,EMEA - MEA,Middle East,United Arab Emirates,Dubai,39392,8268,1543,46365,79273,1123,5839,11
2018/11/12,EMEA - MEA,Middle East,United Arab Emirates,Dubai,41527,8038,2758,48900,81916,1228,6133,12
2018/11/19,EMEA - MEA,Middle East,United Arab Emirates,Dubai,40679,8085,2857,48784,82602,1306,6783,16
2019/03/11,EMEA - MEA,Middle East,United Arab Emirates,Dubai,43599,8890,2899,51418,83934,1371,6432,16
2018/11/05,EMEA - MEA,Middle East,United Arab Emirates,Dubai,41782,8255,2535,49152,76944,1179,6178,13
2019/01/07,EMEA - MEA,Middle East,United Arab Emirates,Dubai,39674,8859,1528,46296,77579,1102,5511,9
2019/03/04,EMEA - MEA,Middle East,United Arab Emirates,Dubai,45313,9552,3359,53794,88493,1481,6979,21
